cod_manzana,municipio,indice_conectividad,categoria_aislamiento,dist_rio_m
0504510000000000060502,Apartadó,0.7975,bien_conectado,639.0
0504510000000000020526,Apartadó,0.955,bien_conectado,1471.0
0504510000000000090315,Apartadó,0.79,bien_conectado,438.0
0583710000000000010121,Turbo,0.72,conectividad_media,619.0
0504510000000000020532,Apartadó,0.915,bien_conectado,1329.0
0504510000000000020407,Apartadó,0.915,bien_conectado,1653.0
0504510000000000060601,Apartadó,0.7575,bien_conectado,661.0
0583710000000000030711,Turbo,0.66,conectividad_media,607.0
0504510000000000060413,Apartadó,0.915,bien_conectado,794.0
0504510000000000090408,Apartadó,0.9075,bien_conectado,379.0
0583710000000000010726,Turbo,0.76,bien_conectado,752.0
0583710000000000040534,Turbo,0.9075,bien_conectado,72.0
0504510000000000070103,Apartadó,0.8775,bien_conectado,1025.0
0504510000000000050514,Apartadó,0.84,bien_conectado,701.0
0583710000000000010720,Turbo,0.76,bien_conectado,621.0
0504510000000000010108,Apartadó,0.72,conectividad_media,523.0
0583710000000000030618,Turbo,0.66,conectividad_media,742.0
0504510000000000070202,Apartadó,0.915,bien_conectado,962.0
0504510000000000080316,Apartadó,0.8275,bien_conectado,500.0
0504510000000000090329,Apartadó,0.79,bien_conectado,482.0
0583710000000000020406,Turbo,0.825,bien_conectado,403.0
0504510000000000090305,Apartadó,0.76,bien_conectado,516.0
0504510000000000090120,Apartadó,0.88,bien_conectado,741.0
0504510000000000050206,Apartadó,0.88,bien_conectado,911.0
0583710000000000040742,Turbo,0.865,bien_conectado,212.0
0583710000000000020311,Turbo,0.8275,bien_conectado,468.0
0504510000000000040711,Apartadó,0.88,bien_conectado,743.0
0504510000000000050119,Apartadó,0.915,bien_conectado,1009.0
0504510000000000040406,Apartadó,0.915,bien_conectado,559.0
0504510000000000010418,Apartadó,0.7975,bien_conectado,895.0
0504510000000000020608,Apartadó,0.835,bien_conectado,1300.0
0583710000000000040617,Turbo,0.4675,semi_aislado,1776.0
0583710000000000010730,Turbo,0.76,bien_conectado,741.0
0504520030201800010113,Apartadó,0.6,conectividad_media,143.0
0504510000000000080627,Apartadó,0.7875,bien_conectado,423.0
0504510000000000070406,Apartadó,0.955,bien_conectado,827.0
0583710000000000010514,Turbo,0.8275,bien_conectado,415.0
0583710000000000020807,Turbo,0.72,conectividad_media,602.0
0583710000000000040706,Turbo,0.69,conectividad_media,314.0
0504510000000000100604,Apartadó,0.7,conectividad_media,241.0
0504510000000000050122,Apartadó,0.88,bien_conectado,893.0
0504510000000000010421,Apartadó,0.835,bien_conectado,1054.0
0504510000000000030214,Apartadó,0.7975,bien_conectado,1794.0
0504510000000000040413,Apartadó,0.8775,bien_conectado,850.0
0504510000000000070211,Apartadó,0.8775,bien_conectado,1001.0
0504510000000000100235,Apartadó,0.7,conectividad_media,491.0
0504510000000000100101,Apartadó,0.67,conectividad_media,583.0
0504510000000000100212,Apartadó,0.7,conectividad_media,367.0
0504510000000000010505,Apartadó,0.8775,bien_conectado,1091.0
0583710000000000020506,Turbo,0.9075,bien_conectado,293.0
0504510000000000040311,Apartadó,0.9075,bien_conectado,405.0
0514720011200300010122,Carepa,0.3675,semi_aislado,53.0
0514720011200300010124,Carepa,0.3275,aislado_critico,174.0
0514720010400500010105,Carepa,0.3675,semi_aislado,950.0
0514720010400800010101,Carepa,0.3975,semi_aislado,158.0
0514720011500900010105,Carepa,0.2875,aislado_critico,95.0
0514720010501100010101,Carepa,0.5075,semi_aislado,1050.0
0517220100601300010101,Chigorodó,0.1975,aislado_critico,6851.0
0514720010401500010104,Carepa,0.4975,semi_aislado,1410.0
0583720200100700010107,Turbo,0.2575,aislado_critico,1630.0
0504520020301700010104,Apartadó,0.6175,conectividad_media,3187.0
0566520040701400010101,San Pedro de Urabá,0.1975,aislado_critico,41481.0
0583720090104100010104,Turbo,0.48,semi_aislado,1839.0
0583710000000000030507,Turbo,0.8275,bien_conectado,440.0
0504510000000000020533,Apartadó,0.915,bien_conectado,1323.0
0583710000000000040170,Turbo,0.8275,bien_conectado,20.0
0504510000000000060306,Apartadó,0.835,bien_conectado,642.0
0583710000000000040147,Turbo,0.8275,bien_conectado,128.0
0583710000000000030603,Turbo,0.66,conectividad_media,719.0
0583710000000000040111,Turbo,0.8275,bien_conectado,304.0
0504510000000000050118,Apartadó,0.9175,bien_conectado,983.0
0504510000000000100202,Apartadó,0.53,semi_aislado,538.0
0583710000000000020126,Turbo,0.72,conectividad_media,594.0
0583710000000000050508,Turbo,0.67,conectividad_media,1462.0
0583720090303400010101,Turbo,0.53,semi_aislado,1111.0
0583710000000000020704,Turbo,0.905,bien_conectado,289.0
0583710000000000040163,Turbo,0.69,conectividad_media,75.0
0504510000000000070606,Apartadó,0.915,bien_conectado,1237.0
0504520010201000010111,Apartadó,0.58,conectividad_media,842.0
0583710000000000050303,Turbo,0.63,conectividad_media,1417.0
0583710000000000030436,Turbo,0.8275,bien_conectado,354.0
0504510000000000020318,Apartadó,0.955,bien_conectado,1557.0
0583720090104100010203,Turbo,0.48,semi_aislado,1601.0
0504510000000000050221,Apartadó,0.88,bien_conectado,857.0
0504510000000000020525,Apartadó,0.875,bien_conectado,1249.0
0504510000000000080603,Apartadó,0.7875,bien_conectado,464.0
0583710000000000010621,Turbo,0.8275,bien_conectado,260.0
0504510000000000060404,Apartadó,0.7975,bien_conectado,636.0
0583710000000000030826,Turbo,0.6,conectividad_media,289.0
0583710000000000020502,Turbo,0.9075,bien_conectado,390.0
0504510000000000040303,Apartadó,0.9175,bien_conectado,600.0
0504510000000000070201,Apartadó,0.915,bien_conectado,967.0
0504510000000000090501,Apartadó,0.67,conectividad_media,549.0
0504510000000000080126,Apartadó,0.88,bien_conectado,601.0
0504510000000000050404,Apartadó,0.84,bien_conectado,697.0
0583710000000000030602,Turbo,0.6975,conectividad_media,624.0
0504510000000000080632,Apartadó,0.79,bien_conectado,352.0
0504510000000000060420,Apartadó,0.915,bien_conectado,840.0
0504510000000000030104,Apartadó,0.8775,bien_conectado,1563.0
0504510000000000020504,Apartadó,0.955,bien_conectado,1490.0
0504510000000000020209,Apartadó,0.915,bien_conectado,1293.0
0504510000000000090212,Apartadó,0.76,bien_conectado,566.0
0504510000000000020417,Apartadó,0.915,bien_conectado,1692.0
0504510000000000010211,Apartadó,0.9175,bien_conectado,686.0
0504510000000000050310,Apartadó,0.955,bien_conectado,724.0
0583710000000000040744,Turbo,0.865,bien_conectado,154.0
0504510000000000080324,Apartadó,0.7975,bien_conectado,511.0
0583710000000000050513,Turbo,0.67,conectividad_media,1303.0
0504510000000000030527,Apartadó,0.955,bien_conectado,1319.0
0583710000000000040166,Turbo,0.61,conectividad_media,503.0
0583710000000000020303,Turbo,0.865,bien_conectado,479.0
0504510000000000090302,Apartadó,0.76,bien_conectado,579.0
0583710000000000020613,Turbo,0.9475,bien_conectado,163.0
0504510000000000010612,Apartadó,0.76,bien_conectado,523.0
0583710000000000020809,Turbo,0.72,conectividad_media,751.0
0504510000000000090318,Apartadó,0.79,bien_conectado,385.0
0504510000000000050205,Apartadó,0.88,bien_conectado,934.0
0504510000000000100334,Apartadó,0.7,conectividad_media,289.0
0504510000000000070409,Apartadó,0.915,bien_conectado,840.0
0504510000000000070132,Apartadó,0.915,bien_conectado,1039.0
0583710000000000030230,Turbo,0.6975,conectividad_media,518.0
0504510000000000090333,Apartadó,0.79,bien_conectado,407.0
0504510000000000050415,Apartadó,0.84,bien_conectado,731.0
0583710000000000030610,Turbo,0.66,conectividad_media,664.0
0504510000000000040203,Apartadó,0.9175,bien_conectado,687.0
0583710000000000010626,Turbo,0.76,bien_conectado,724.0
0504510000000000030103,Apartadó,0.8775,bien_conectado,1521.0
0504510000000000090101,Apartadó,0.76,bien_conectado,550.0
0583720090303400010102,Turbo,0.53,semi_aislado,917.0
0583710000000000050107,Turbo,0.71,conectividad_media,1079.0
0504520010201000010107,Apartadó,0.5175,semi_aislado,1152.0
0504510000000000050325,Apartadó,0.8775,bien_conectado,810.0
0583710000000000040405,Turbo,0.9475,bien_conectado,66.0
0504510000000000100108,Apartadó,0.7,conectividad_media,497.0
0583710000000000030313,Turbo,0.865,bien_conectado,82.0
0504510000000000070214,Apartadó,0.915,bien_conectado,1158.0
0583710000000000050137,Turbo,0.61,conectividad_media,1276.0
0504510000000000060326,Apartadó,0.915,bien_conectado,843.0
0504510000000000080518,Apartadó,0.825,bien_conectado,231.0
0583710000000000040122,Turbo,0.865,bien_conectado,26.0
0583710000000000020313,Turbo,0.865,bien_conectado,413.0
0504510000000000080112,Apartadó,0.84,bien_conectado,674.0
0583710000000000020128,Turbo,0.72,conectividad_media,678.0
0504510000000000020214,Apartadó,0.955,bien_conectado,1374.0
0504510000000000020212,Apartadó,0.955,bien_conectado,1418.0
0504510000000000060623,Apartadó,0.7575,bien_conectado,656.0
0583710000000000040801,Turbo,0.61,conectividad_media,818.0
0504510000000000050311,Apartadó,0.8775,bien_conectado,901.0
0504510000000000040740,Apartadó,0.84,bien_conectado,618.0
0504510000000000010210,Apartadó,0.9175,bien_conectado,577.0
0504510000000000010624,Apartadó,0.79,bien_conectado,208.0
0504520010201000010108,Apartadó,0.5175,semi_aislado,1256.0
0583710000000000010508,Turbo,0.865,bien_conectado,204.0
0504510000000000020556,Apartadó,0.72,conectividad_media,1635.0
0504510000000000020422,Apartadó,0.955,bien_conectado,1602.0
0504510000000000100601,Apartadó,0.7,conectividad_media,294.0
0504510000000000020105,Apartadó,0.835,bien_conectado,1179.0
0504510000000000010419,Apartadó,0.7975,bien_conectado,908.0
0504510000000000020626,Apartadó,0.7975,bien_conectado,1035.0
0504510000000000070227,Apartadó,0.915,bien_conectado,1069.0
0504510000000000060102,Apartadó,0.9075,bien_conectado,495.0
0504510000000000080621,Apartadó,0.8275,bien_conectado,328.0
0504510000000000010605,Apartadó,0.79,bien_conectado,394.0
0583710000000000040109,Turbo,0.865,bien_conectado,165.0
0504510000000000070407,Apartadó,0.9175,bien_conectado,827.0
0504510000000000030414,Apartadó,0.795,bien_conectado,1132.0
0583710000000000010443,Turbo,0.72,conectividad_media,950.0
0504510000000000090211,Apartadó,0.84,bien_conectado,590.0
0583710000000000040414,Turbo,0.9075,bien_conectado,42.0
0583710000000000030226,Turbo,0.66,conectividad_media,778.0
0504510000000000010302,Apartadó,0.76,bien_conectado,764.0
0504510000000000050318,Apartadó,0.8775,bien_conectado,888.0
0504510000000000040132,Apartadó,0.88,bien_conectado,859.0
0504510000000000010201,Apartadó,0.75,bien_conectado,242.0
0504510000000000010424,Apartadó,0.7975,bien_conectado,976.0
0583710000000000040509,Turbo,0.79,bien_conectado,298.0
0504510000000000030529,Apartadó,0.915,bien_conectado,1460.0
0504510000000000080101,Apartadó,0.7575,bien_conectado,605.0
0583710000000000040119,Turbo,0.8275,bien_conectado,80.0
0504510000000000030204,Apartadó,0.84,bien_conectado,1741.0
0504510000000000070225,Apartadó,0.915,bien_conectado,961.0
0504510000000000060520,Apartadó,0.955,bien_conectado,931.0
0583710000000000040413,Turbo,0.9075,bien_conectado,24.0
0583710000000000040306,Turbo,0.865,bien_conectado,90.0
0583710000000000040312,Turbo,0.985,bien_conectado,310.0
0504510000000000040408,Apartadó,0.955,bien_conectado,650.0
0583710000000000030525,Turbo,0.8275,bien_conectado,448.0
0504510000000000040703,Apartadó,0.88,bien_conectado,775.0
0504510000000000010407,Apartadó,0.835,bien_conectado,1138.0
0504510000000000080302,Apartadó,0.8275,bien_conectado,338.0
0583710000000000040156,Turbo,0.8275,bien_conectado,25.0
0504510000000000090416,Apartadó,0.7875,bien_conectado,266.0
0583710000000000040410,Turbo,0.985,bien_conectado,193.0
0504510000000000060215,Apartadó,0.915,bien_conectado,670.0
0583720090104100010202,Turbo,0.48,semi_aislado,1632.0
0583710000000000050525,Turbo,0.67,conectividad_media,1323.0
0504510000000000030113,Apartadó,0.88,bien_conectado,1581.0
0504510000000000020607,Apartadó,0.915,bien_conectado,1339.0
0504510000000000020612,Apartadó,0.7975,bien_conectado,1142.0
0504510000000000080313,Apartadó,0.8275,bien_conectado,436.0
0583710000000000030735,Turbo,0.6,conectividad_media,338.0
0583710000000000010507,Turbo,0.865,bien_conectado,249.0
0583710000000000030401,Turbo,0.865,bien_conectado,106.0
0504510000000000030517,Apartadó,0.8775,bien_conectado,1228.0
0504510000000000010606,Apartadó,0.79,bien_conectado,367.0
0583710000000000050132,Turbo,0.67,conectividad_media,1123.0
0504510000000000070716,Apartadó,0.8,bien_conectado,738.0
0504510000000000030412,Apartadó,0.875,bien_conectado,1189.0
0583710000000000010132,Turbo,0.72,conectividad_media,681.0
0504510000000000040625,Apartadó,0.865,bien_conectado,348.0
0504510000000000090406,Apartadó,0.9075,bien_conectado,342.0
0504510000000000010311,Apartadó,0.8775,bien_conectado,819.0
0583710000000000030628,Turbo,0.62,conectividad_media,580.0
0504510000000000060618,Apartadó,0.8775,bien_conectado,835.0
0504510000000000070303,Apartadó,0.915,bien_conectado,908.0
0504510000000000080309,Apartadó,0.8275,bien_conectado,429.0
0504510000000000080205,Apartadó,0.7975,bien_conectado,564.0
0514720010601400010112,Carepa,0.5875,conectividad_media,134.0
0583710000000000030614,Turbo,0.62,conectividad_media,724.0
0583710000000000040204,Turbo,0.865,bien_conectado,81.0
0583710000000000030617,Turbo,0.66,conectividad_media,825.0
0504510000000000070402,Apartadó,0.915,bien_conectado,799.0
0504510000000000070517,Apartadó,0.8775,bien_conectado,974.0
0583720090104100010214,Turbo,0.48,semi_aislado,1410.0
0504510000000000090306,Apartadó,0.79,bien_conectado,449.0
0583710000000000030501,Turbo,0.8275,bien_conectado,432.0
0583710000000000010225,Turbo,0.8275,bien_conectado,409.0
0504510000000000010306,Apartadó,0.76,bien_conectado,853.0
0504510000000000090218,Apartadó,0.76,bien_conectado,618.0
0504510000000000080610,Apartadó,0.75,bien_conectado,374.0
0583710000000000040620,Turbo,0.61,conectividad_media,543.0
0583710000000000050219,Turbo,0.67,conectividad_media,1498.0
0583710000000000030327,Turbo,0.66,conectividad_media,681.0
0583710000000000020121,Turbo,0.76,bien_conectado,662.0
0504510000000000020224,Apartadó,0.84,bien_conectado,1372.0
0504510000000000010501,Apartadó,0.8775,bien_conectado,974.0
0583710000000000020125,Turbo,0.76,bien_conectado,739.0
0504510000000000080422,Apartadó,0.7875,bien_conectado,432.0
0504510000000000080124,Apartadó,0.84,bien_conectado,589.0
0504510000000000030620,Apartadó,0.8775,bien_conectado,1362.0
0583710000000000030225,Turbo,0.66,conectividad_media,686.0
0504510000000000070705,Apartadó,0.8,bien_conectado,684.0
0504510000000000060622,Apartadó,0.7575,bien_conectado,570.0
0504510000000000050324,Apartadó,0.9175,bien_conectado,857.0
0504510000000000100123,Apartadó,0.7,conectividad_media,383.0
0514720011200300010102,Carepa,0.3675,semi_aislado,106.0
0514720011200300010103,Carepa,0.3675,semi_aislado,73.0
0514720010400400010102,Carepa,0.3675,semi_aislado,515.0
0514720010400400010112,Carepa,0.3675,semi_aislado,651.0
0514720010400500010131,Carepa,0.3675,semi_aislado,1317.0
0514720010400500010126,Carepa,0.3675,semi_aislado,1288.0
0514720011500900010104,Carepa,0.2875,aislado_critico,139.0
0514720010501100010102,Carepa,0.5075,semi_aislado,1074.0
0514720010801200010107,Carepa,0.6175,conectividad_media,2736.0
0514720010801200010108,Carepa,0.6175,conectividad_media,2714.0
0514720010801200010109,Carepa,0.6175,conectividad_media,2782.0
0514720010601400010116,Carepa,0.4575,semi_aislado,49.0
0565920010400800010112,San Juan de Urabá,0.26,aislado_critico,71716.0
0565920010400800010103,San Juan de Urabá,0.1975,aislado_critico,71850.0
0504520020301700010102,Apartadó,0.6175,conectividad_media,3059.0
0514720010401500010103,Carepa,0.4575,semi_aislado,1229.0
0566520040701400010104,San Pedro de Urabá,0.1975,aislado_critico,41515.0
0583720050403300010101,Turbo,0.1075,aislado_critico,14205.0
0504510000000000100312,Apartadó,0.79,bien_conectado,308.0
0583720090104100010101,Turbo,0.48,semi_aislado,1921.0
0504510000000000050313,Apartadó,0.8775,bien_conectado,928.0
0583710000000000020817,Turbo,0.58,conectividad_media,1060.0
0583710000000000030824,Turbo,0.6,conectividad_media,274.0
0504510000000000100207,Apartadó,0.56,conectividad_media,452.0
0504510000000000020301,Apartadó,0.955,bien_conectado,1500.0
0504510000000000100104,Apartadó,0.67,conectividad_media,572.0
0504510000000000050312,Apartadó,0.8775,bien_conectado,948.0
0583710000000000020604,Turbo,0.905,bien_conectado,359.0
0504510000000000070622,Apartadó,0.8775,bien_conectado,1190.0
0583710000000000040734,Turbo,0.69,conectividad_media,184.0
0504510000000000060515,Apartadó,0.955,bien_conectado,881.0
0504510000000000060621,Apartadó,0.8775,bien_conectado,892.0
0504510000000000100406,Apartadó,0.56,conectividad_media,238.0
0504510000000000040304,Apartadó,0.8775,bien_conectado,597.0
0504510000000000030312,Apartadó,0.955,bien_conectado,1362.0
0583710000000000040158,Turbo,0.9075,bien_conectado,76.0
0504510000000000060424,Apartadó,0.915,bien_conectado,761.0
0583710000000000010439,Turbo,0.72,conectividad_media,746.0
0583710000000000030714,Turbo,0.66,conectividad_media,590.0
0504510000000000020307,Apartadó,0.8775,bien_conectado,1420.0
0583710000000000050516,Turbo,0.67,conectividad_media,1343.0
0504510000000000010123,Apartadó,0.7575,bien_conectado,601.0
0504510000000000080412,Apartadó,0.865,bien_conectado,466.0
0504510000000000090331,Apartadó,0.79,bien_conectado,330.0
0504510000000000080608,Apartadó,0.75,bien_conectado,320.0
0583710000000000040153,Turbo,0.8275,bien_conectado,47.0
0583710000000000030435,Turbo,0.8275,bien_conectado,374.0
0504510000000000100404,Apartadó,0.56,conectividad_media,329.0
0583710000000000040502,Turbo,0.75,bien_conectado,232.0
0504510000000000100504,Apartadó,0.56,conectividad_media,46.0
0583710000000000010722,Turbo,0.76,bien_conectado,602.0
